Member-Collection(e2,e1)	Somali pirates simply shift their area of activity to avoid international <e1> flotilla </e1> of navy <e2> ships </e2> in the area.
Message-Topic(e1,e2)	It is a reality <e1> series </e1> documenting the <e2> lives </e2> of teenagers.
Cause-Effect(e2,e1)	This consensus paper describes the essential skills that clinicians need to help persons who are experiencing <e1> grief </e1> after the <e2> death </e2> of a loved one.
Member-Collection(e2,e1)	This <e1> set </e1> of <e2> principles </e2> serves to offer a baseline for quality vocal leadership.
Content-Container(e1,e2)	A chicken <e1> skin </e1> is cooked inside a <e2> carafe </e2> after having been stuffed with its own meat.
Other	Perhaps even more compelling, the <e1> design </e1> is rooted in an optimistic <e2> worldview </e2>.
Entity-Destination(e1,e2)	Several <e1> cats </e1> ran into Rob's <e2> garage </e2>.
Message-Topic(e1,e2)	The <e1> trilogy </e1> studies in depth the <e2> transition </e2> from war to peace in 1815, 1918 and 1945.
Cause-Effect(e2,e1)	After making an <e1> impression </e1> the crowd with an a capella <e2> rendition </e2> of their national anthem, the South African were immediately under pressure.
Message-Topic(e1,e2)	The Halsey Institute has put together a <e1> symposium </e1> with intent to discuss the <e2> dissemination </e2> of difficult imagery.
Product-Producer(e1,e2)	Her dad was an <e1> umbrella </e1> <e2> maker </e2> and spoke loudly about honor.
Component-Whole(e1,e2)	The memory compartment is placed in the <e1> handgrip </e1> of the <e2> camera </e2>.
Other	As delegates gather in Copenhagen for the UN climate summit, a new poll shows growing <e1> concern </e1> for <e2> climate change </e2>.
Component-Whole(e2,e1)	The pan-and-scan area (lighter shaded) is what is shown when your <e1> television </e1> <e2> screen </e2> is full.
Other	The Washington <e1> sniper </e1> is put to <e2> death </e2>.
Content-Container(e2,e1)	A <e1> bottle </e1> with <e2> cereal </e2> in it contains more calories than the bottle alone so it can set your baby up for some overeating habits.
Content-Container(e1,e2)	The first <e1> tea </e1> <e2> bags </e2> were made from hand-sewn silk muslin bags.
Other	On 16th Avenue, throngs of cars crowded the street forming a huge traffic <e1> jam </e1> of honking <e2> horns </e2> with people hanging out of windows and sunroofs, slapping high-fives to all who passed.
Other	After massive <e1> companies </e1> were bailed out of the <e2> recession </e2> earlier this year, an advantage to cardholders started to be there.
Component-Whole(e2,e1)	<e1> Treatment </e1> consists of antifungal <e2> therapy </e2>, surgery, and supportive care.
Component-Whole(e1,e2)	Additionally, and particularly in the case of injured or weak knees, means must be provided in the <e1> hinge </e1> of the <e2> knee brace </e2> to control the extension of the knee joint and to stop the extension.
Member-Collection(e2,e1)	Stripped even of reservation rights, the few survivors drifted between the four winds on their final journey into the bitter <e1> rain </e1> of <e2> tears </e2>.
Entity-Destination(e1,e2)	Drug smugglers surgically implanted <e1> heroin </e1> into <e2> puppies </e2>.
Message-Topic(e1,e2)	The <e1> series </e1> reflected on the <e2> changes </e2> that had taken place in Ireland since the 1960s.
Component-Whole(e2,e1)	Mixing the best spirit of punk with a rock musician's technical ability, the 36 minutes blur past in a furious <e1> menage </e1> of soloing <e2> guitars </e2>, crunching rhythm and fantastic lead vocals.
Other	The <e1> orchestra </e1> was in a <e2> box </e2> above the stage.
Other	He put the <e1> posts </e1> in <e2> chronological order </e2>.
Member-Collection(e2,e1)	They are the biggest <e1> bunch </e1> of <e2> crybabies </e2> I have dealt with in my 30 years in Washington.
Content-Container(e2,e1)	Because we made observations, we know the fate of the <e1> cat </e1> in the <e2> box </e2>.
Component-Whole(e2,e1)	I removed and reinstalled my <e1> door </e1> <e2> handle </e2> just to see if it could be all be done external to the door.
Product-Producer(e2,e1)	Other <e1> companies </e1> compete with us by inventing their own <e2> technologies </e2>.
Component-Whole(e2,e1)	TGMC is a public, non-profit integrated healthcare <e1> system </e1> consisting of a 299 licensed bed acute care <e2> facility </e2> complete with a range of services such as rehabilitation and skilled nursing units, an outpatient surgery center, emergency care services, primary care services and a community outreach center.
Cause-Effect(e1,e2)	Recently, <e1> marketing spending </e1> translated into <e2> revenue </e2>.
Other	A simple <e1> intervention </e1> in relation to local small-scale gold <e2> production </e2> was undertaken in the late 1980s.
Member-Collection(e2,e1)	A large <e1> constituency </e1> of <e2> voters </e2> is concerned that America, an historic leader in innovation, is falling behind as it devotes less attention to developing what they perceive to be essential skills of the imagination and inovation than do other nations.
Entity-Origin(e1,e2)	The water <e1> samples </e1> eluded from the <e2> resin </e2> were collected and analyzed for mercury content.
Cause-Effect(e2,e1)	In reality, however, the <e1> drama </e1> has been caused by the erupting <e2> ash </e2> and smoke colliding with a lightning storm.
Entity-Origin(e1,e2)	Some cycles depend on the <e1> results </e1> from previous <e2> cycles </e2>.
Cause-Effect(e1,e2)	Yet on the whole, given the constraints of sticking so closely to the original book, the <e1> developer </e1> has crafted a thoroughly pleasing puzzle <e2> adventure </e2>.
Member-Collection(e1,e2)	The <e1> striker </e1> of the <e2> team </e2> Dimcho Belyakov became top goalscorer with his 21 goals scored during the season.
Other	The <e1> story </e1> is narrated in <e2> flashback </e2>.
Message-Topic(e1,e2)	Three large-scale controlled observational <e1> studies </e1> have been reported on this <e2> issue </e2>.
Member-Collection(e2,e1)	They had stumbled upon a <e1> nest </e1> of saltwater <e2> crocodiles </e2> that had made their home deep into the swamp, near the coastline.
Product-Producer(e1,e2)	A <e1> method </e1>, discovered by a <e2> team </e2> of seven researchers, exploits a weakness in the MD5 hash function to construct a rogue certificate authority.
Instrument-Agency(e2,e1)	The <e1> surgeon </e1> repairs the cartilage with a <e2> suture </e2>.
Message-Topic(e2,e1)	Philip Collins discusses the apparent <e1> decline </e1> in rhetoric in a <e2> speech </e2> given at Radio 3.
Member-Collection(e2,e1)	I'm still having a hard time imagining a <e1> smuck </e1> of glowing <e2> jellyfish </e2> 10x10 miles and 35 feet deep.
Message-Topic(e1,e2)	This <e1> article </e1> deals with a <e2> province </e2> in Belgium.
Content-Container(e1,e2)	The <e1> manure </e1> was stored in open <e2> sheds </e2>, though some stored it in closed sheds.
Entity-Destination(e1,e2)	New <e1> words </e1> are manually added into phone <e2> dictionaries </e2>.
Other	The <e1> subject </e1> was taken into <e2> custody </e2> for trespassing.
Component-Whole(e1,e2)	Vestigial <e1> organs </e1> are parts of the <e2> body </e2> that once had a function but are now more-or-less useless.
Entity-Origin(e1,e2)	"V" starts with the arrival of a couple of dozen <e1> ships </e1> from outer <e2> space </e2>, piloted by creatures who look like humans except a lot prettier.
Entity-Origin(e1,e2)	A little <e1> girl </e1> came out of the <e2> closet </e2>, her face swollen and red from crying.
Content-Container(e1,e2)	So often the <e1> products </e1> in a gift <e2> basket </e2> look wonderful until you actually remove them from the basket.
Content-Container(e2,e1)	You find a <e1> bottle </e1> with pretty blue <e2> water </e2> in it in the bathroom.
Instrument-Agency(e1,e2)	Flamenco and bullfight cultural icons such as the ghostly bullhorns of the bullfight, or the <e1> anvil </e1> of the Romani (gypsy) <e2> blacksmiths </e2> are used in these paintings to visually sing a seguiriyas.
Entity-Destination(e1,e2)	<e1> Malls </e1> are spreading into smaller <e2> towns </e2> with few precedents to guide them.
Entity-Origin(e1,e2)	He bought <e1> tickets </e1> for the local train from the ticket <e2> machines </e2> or staffed kiosks.
Product-Producer(e2,e1)	The <e1> factory </e1> produced several versions of the RAF-2203 <e2> minibuses </e2> based on GAZ-24.
Entity-Destination(e1,e2)	China sent the <e1> premier </e1> to the <e2> meeting </e2> on the climate change.
Member-Collection(e2,e1)	Aldergrove airport in Belfast was once renowned for the sight of a <e1> warren </e1> of 80 <e2> hares </e2> feeding between the runways.
Instrument-Agency(e2,e1)	Beaulieu's predilection for the work of Hugo was evident in the recurrent use of grotesque or architecturally fantastic pictorial material from the <e1> poet </e1>'s <e2> pen </e2> and ink sketches, with the whale a recurrent figure.
Entity-Destination(e1,e2)	The <e1> aircraft </e1> is moved into the <e2> hangar </e2>.
Entity-Destination(e1,e2)	The factory owners have drained polluted <e1> water </e1> into their paddy <e2> fields </e2>.
Entity-Destination(e1,e2)	A broken Exxon pipeline leaked 567000 gallons of <e1> oil </e1> into the New York <e2> harbor </e2>.
Product-Producer(e1,e2)	Some <e1> tombs </e1> were laboriously piled up by <e2> legions </e2> of coolies, others dug into hills.
Product-Producer(e2,e1)	Hundreds of tramping <e1> feet </e1> have pressed the snow into a glacial <e2> track </e2>.
Instrument-Agency(e1,e2)	Semi-structured <e1> interviews </e1> are used by <e2> researchers </e2> in order to acquire an agent-informed account of policy processes.
Other	After <e1> receipt </e1> of the invoice through the <e2> air-mail </e2> or the email, we send it the accounting department for payment procedures.
Other	In a decade, <e1> neighborhoods </e1> are sinking into <e2> disrepair </e2>.
Other	The plasma <e1> membrane </e1> is composed of a double layer (bilayer) of <e2> lipids </e2>, oily substances found in all cells (see Figure 1).
Cause-Effect(e1,e2)	<e1> Corruption </e1> is one of the main causes of a global <e2> crisis </e2> that deprives more than a billion people of access to safe drinking water and more than 2.6 billion of access to sanitation systems.
Instrument-Agency(e2,e1)	And so I was in the <e1> group </e1> that took the <e2> taxi </e2> to the restaurant and then back again to the end of the race.
Component-Whole(e2,e1)	The <e1> infrastructure </e1> comprises the physical <e2> hardware </e2> and services that must be maintained and operated for the resource-sharing to occur.
Instrument-Agency(e1,e2)	The <e1> fuel </e1> or energy that the <e2> body </e2> uses, comes from the food and drink that we consume in our diet.
Other	When Frances was 13, she read an article about a <e1> woman </e1> who escaped an unhappy <e2> marriage </e2> and went to Kenya.
Cause-Effect(e1,e2)	Many commercial soap, shower gel or cleanser products contain preservatives, <e1> colorants </e1> and chemicals that cause dryness, <e2> rashes </e2>, itchiness and roughness on the skin.
Message-Topic(e1,e2)	Created by Bloc 8406, this <e1> manifesto </e1> declares the <e2> need </e2> for democratic reforms in Vietnam.
Message-Topic(e1,e2)	This <e1> forum </e1> is particularly specialized in <e2> firefighting </e2>, EMS, and rescue discussions.
Other	The <e1> presentation </e1> of the data is rooted in an <e2> identity </e2> in which a nation's saving is equal to domestic investment plus net foreign investment.
Component-Whole(e2,e1)	This <e1> microphone </e1> is made with a medical grade grey silicone <e2> suction cup </e2> that can stay attached to slick smooth surfaces for long periods.
Entity-Origin(e2,e1)	The big secret is that their white <e1> cream </e1> <e2> sauce </e2> is in fact the same ranch sauce they put on their salads and for dipping.
Message-Topic(e1,e2)	Naturally the <e1> exhibition </e1> studies the modern <e2> techniques </e2> of communication.
Entity-Origin(e1,e2)	The pitch of a train's whistle that is lower when the <e1> train </e1> is going away from an <e2> observer </e2>.
Entity-Destination(e1,e2)	Flag <e1> holders </e1> have been pushed into the <e2> floor </e2> to remove the bump on top of the flag.
Component-Whole(e1,e2)	<e1> Joints </e1> are parts of the <e2> body </e2> where bones meet, such as your knee.
Message-Topic(e1,e2)	This introductory <e1> chapter </e1> sets out the main <e2> themes </e2> of the book.
Other	Both her <e1> parents </e1> wind up accompanying her to the <e2> factory </e2>, though her mother disapproves of Violet's gum-chewing habit.
Cause-Effect(e2,e1)	For all the <e1> pain </e1> caused by the great <e2> recession </e2>, the job market still was not in as bad shape as it had been during the depths of the early 1980s recession, until now.
Component-Whole(e2,e1)	The <e1> method </e1> comprises a cleaning <e2> step </e2> of applying a cleaning fluid on the teats and/or the udder.
Cause-Effect(e2,e1)	Landrieu where he saw firsthand the <e1> destruction </e1> caused by the <e2> hurricanes </e2> and the failure of the storm protection system.
Cause-Effect(e2,e1)	Sea <e1> breezes </e1> are caused by cool and more dense <e2> air </e2> moving inland off the water.
Entity-Origin(e1,e2)	Here are some <e1> stories </e1> from the international <e2> press </e2> involving Balkan Sunflowers.
Entity-Destination(e1,e2)	Mrs. Bissell then gathered the <e1> parts </e1> in a clothes <e2> basket </e2> and took them back to a room above the store for assembly.
Entity-Destination(e1,e2)	I have dropped the <e1> beads </e1> into the <e2> gasoline </e2>.
Component-Whole(e2,e1)	The heel of a persons foot consists of the <e1> heel </e1> <e2> bone </e2>, a pad of fat which acts as a protective cushion and a layer of thickened skin.
Instrument-Agency(e2,e1)	A <e1> client </e1> copes with replica failures using a simple retransmission <e2> mechanism </e2>.
Member-Collection(e1,e2)	This <e1> sculpture </e1> is part of a shoes <e2> series </e2> I'm currently working on where I revisit some of my favorite classic sneakers silhouettes.
Product-Producer(e2,e1)	The <e1> factory </e1>'s <e2> waste </e2> had still not been proven as the cause of Minamata disease.
Cause-Effect(e1,e2)	These <e1> germs </e1> cause several kinds of illnesses, such as <e2> diarrhea </e2>, meningitis or a cold.
Message-Topic(e1,e2)	The section provides a detailed <e1> description </e1> of the <e2> market segments </e2> within the communications service industries.
Content-Container(e2,e1)	He found that the <e1> envelope </e1> contained a white <e2> powder </e2>, which you told him was anthrax.
Entity-Destination(e1,e2)	A combustion chamber leak in the cylinder head or block leaks <e1> coolant </e1> into the <e2> cylinder </e2>.
Other	Waves and <e1> coastal </e1> <e2> erosion </e2> is a good general discussion of these subjects.
Product-Producer(e1,e2)	It was first applied to an eating <e1> establishment </e1> in around 1765 founded by a Parisian <e2> soup-seller </e2> named Boulanger.
Product-Producer(e2,e1)	Ford's Dagenham <e1> workers </e1> still produced more <e2> cars </e2> for less pay than any other plant in Europe in the 1960s.
Entity-Destination(e1,e2)	I have drained the <e1> antifreeze </e1> into the open <e2> containers </e2>.
Message-Topic(e2,e1)	The <e1> movie </e1> received poor <e2> review </e2> from critics.
Other	Baking <e1> soda </e1> safely tackles kitchen <e2> jobs </e2> above and beyond the legendary box at the back of the refrigerator.
Other	But the <e1> role </e1> is also under <e2> scrutiny </e2> in this affair.
Member-Collection(e2,e1)	The revolution of Ayutla represented a broad <e1> coalition </e1> of <e2> forces </e2>.
Message-Topic(e1,e2)	This <e1> exhibition </e1> involves <e2> literature </e2> and ethics as well as science and history.
Product-Producer(e2,e1)	The <e1> company </e1> has made available its <e2> collection </e2> of luxurious full black parts.
Entity-Destination(e1,e2)	The <e1> riders </e1> are moved into the <e2> beams </e2> until the pointer is balanced at the zero point.
Entity-Destination(e1,e2)	He put <e1> sugar </e1> into his <e2> coffee </e2> without even trying it.
Other	At the end of a long day, the <e1> teacher </e1> relaxed with a short <e2> nap </e2> on her sofa.
Entity-Origin(e1,e2)	A <e1> person </e1> has just arrived from an affected <e2> country </e2> and developed flu-like symptoms.
Member-Collection(e2,e1)	Thomas once found a <e1> clew </e1> of slow <e2> worms </e2> (about 8) under a stone.
Member-Collection(e2,e1)	When I read that an Irish <e1> firm </e1> of <e2> solicitors </e2> was named "Argue and Phibbs" I assumed that this was an urban legend.
Component-Whole(e1,e2)	He went to the kids <e1> department </e1> in the <e2> store </e2>, decorated one of the "Little Brown Bags" and was entered to win prizes, including a $100 shopping spree.
Entity-Origin(e2,e1)	<e1> Soy </e1> <e2> oil </e2> used in our handmade soy candles is renewable with each growing season, and is just one of the many uses of soybeans.
Other	The <e1> road </e1> starts at an <e2> intersection </e2> with Melrose Avenue, East 165th Street, Brook Avenue and Park Avenue in Melrose.
Content-Container(e1,e2)	The weight of the <e1> groceries </e1> in a shopping <e2> basket </e2> and the number of items in a shopping basket are discrete quantities.
Other	The <e1> artist </e1> hid the convulsion with a forced <e2> laugh </e2> and finished the performance, but went immediately to bed.
Other	The <e1> organisation </e1> campaigns against such things as <e2> child labour </e2>.
Member-Collection(e2,e1)	<e1> Herds </e1> with one <e2> stallion </e2> were organized in many stud farms, and a large number of separate lines were recognized.
Entity-Origin(e1,e2)	The <e1> couple </e1> got out safely from the <e2> area </e2>.
Entity-Destination(e1,e2)	The <e1> filters </e1> are going into people's blood <e2> streams </e2>.
Cause-Effect(e2,e1)	The <e1> brown areas </e1> are caused by <e2> drought </e2>, brown patch, take-all-patch, chinch bugs or grubs.
Instrument-Agency(e2,e1)	The <e1> restaurant </e1> creates dishes using farm fresh <e2> products </e2> and organic products found from local farms like Meadow Mountains and Haystack.
Other	But in 2004 the <e1> rupture </e1> started at the <e2> southeast end </e2> of the segment and ran northwestward, the opposite direction from those that struck in '34 and '66.
Member-Collection(e2,e1)	In doing this we recognize that English language teaching comprises a global <e1> community </e1> of <e2> teachers </e2> and learners in a range of social contexts.
Entity-Origin(e1,e2)	The tsunami <e1> wave </e1> was generated by a 100 kilometer radius <e2> cavity </e2>, 3000 meters deep.
Member-Collection(e2,e1)	Their dash raised a flock of morning doves and caused a <e1> scurry </e1> of ground <e2> squirrels </e2> into their holes.
Other	The other countries passed their own <e1> laws </e1> to establish local slave <e2> registries </e2>.
Entity-Destination(e1,e2)	<e1> Millions </e1> of dollars are poured into <e2> research </e2> for the innermost recesses of the atom.
Component-Whole(e1,e2)	The <e1> bail </e1> of the <e2> pendant </e2> is created in dimensional lattice weave.
Cause-Effect(e2,e1)	Many adults retain <e1> scars </e1> from <e2> acne breakouts </e2> during their teen years and feel marked for life.
Member-Collection(e2,e1)	It has been nearly 40 years since former U.S. president Lyndon Johnson convened the <e1> skulk </e1> of veteran <e2> foxes </e2> for the fateful consultation on November 2, 1967, on the issue of the Vietnam War.
Message-Topic(e2,e1)	Similar <e1> provisions </e1> are established in the same <e2> article </e2>.
Other	Northern Michigan towns hosts an <e1> array </e1> of Yuletide <e2> events </e2>.
Component-Whole(e2,e1)	I judged the <e1> book </e1> by the <e2> cover </e2>.
Instrument-Agency(e2,e1)	At the same time, the <e1> government </e1> carefully chose the <e2> facts </e2> that it gave to the newspapers.
Cause-Effect(e1,e2)	The slow <e1> suffocation </e1> of the cells swiftly cause unconsciousness and <e2> shock </e2>, soon followed by death.
Other	The <e1> granules </e1> and the pebbles are caused by a <e2> magnetic force </e2> to collide with one another, thereby resulting in liberation of the oxygen molecules contained in the granules and the pebbles.
Message-Topic(e2,e1)	The <e1> results </e1> of Al Shabab KSA in the 2007-2008 season are shown in this <e2> article </e2>.
Entity-Destination(e1,e2)	The <e1> metacorpora </e1> ware misplaced into the <e2> isthmus </e2>.
Message-Topic(e1,e2)	The <e1> document </e1> makes reference to three similar <e2> incidents </e2>.
Product-Producer(e2,e1)	The <e1> governor </e1> piled up all the mud into another <e2> causeway </e2>, in the style of Bai Causeway.
Product-Producer(e1,e2)	His site shows some <e1> pottery </e1> by well known <e2> potters </e2>.
Component-Whole(e2,e1)	A reservation <e1> newspaper </e1> captured the mood with a <e2> headline </e2>: "Wilma Mankiller, Cecelia Babykiller."
Other	Description StyleSearch is a <e1> competition </e1> to establish the UK's most ethical <e2> dressers </e2>.
Entity-Origin(e1,e2)	His <e1> family </e1> was originally from the Baltic <e2> region </e2>.
Message-Topic(e1,e2)	The Catalog of Norwegian Research Institutes and Laboratories is a database containing <e1> information </e1> on more than 110 R&D performing <e2> institutions </e2> in the Norwegian Institute Sector.
Message-Topic(e1,e2)	In his <e1> speech </e1>, he related his trishaw journey <e2> experience </e2> to the residents who kept giving him loud applause.
Component-Whole(e1,e2)	The <e1> ear </e1> of the <e2> mouse </e2> was used in this study.
Entity-Origin(e1,e2)	Qualifying for the Champions League, and earning the extra <e1> revenue </e1> from guaranteed television <e2> money </e2>, is a major goal of top European clubs.
Instrument-Agency(e2,e1)	In "Prologue," the youthful <e1> scientist </e1> splits open a hailstone with a violin <e2> string </e2>, the only sharp edge available.
Cause-Effect(e2,e1)	In these cases, the <e1> disappointment </e1> from the <e2> purchase </e2> is not forgotten over time, but rather accumulates.
Other	In 1805 merchants of the city formed a <e1> troop </e1> of <e2> cavalry </e2> in Montreal.
Entity-Destination(e1,e2)	The operator drained the <e1> outfall </e1> into the <e2> curb </e2>.
Entity-Destination(e1,e2)	They packed <e1> saltpetre </e1> into thin-size bamboo <e2> sticks </e2>.
Other	The <e1> streaking </e1> was from the <e2> penguins </e2> doing what all animals do in the forests and woods, etc.
Member-Collection(e2,e1)	Solitaire generates its keystream using a <e1> deck </e1> of <e2> cards </e2>.
Product-Producer(e1,e2)	Once upon a time, the remit of getting a first <e1> book </e1> published by an unknown <e2> author </e2> was that you had talent for prose and storytelling, along with promise.
Other	The term "dung beetle" or Mistkaefer is in fact used in the <e1> novella </e1> by the cleaning <e2> lady </e2> near the end of the story, but it is not used in the narration.
Product-Producer(e2,e1)	In the Festival Hall's foyer, alongside videos of Birtwistle cooking pasta, is an exhibition of the versatile <e1> composer </e1>'s <e2> drawings </e2>.
Component-Whole(e2,e1)	This <e1> machine </e1> has a high-speed <e2> semiconductor switch </e2> for quick interruption and restart.
Other	Other standards can apply to <e1> products </e1> covered by this <e2> document </e2>.
Message-Topic(e2,e1)	This <e1> issue </e1> has been covered in greater detail in many other <e2> documents </e2> about network abuse.
Cause-Effect(e1,e2)	Unemployment, <e1> debt </e1> and poverty cause enormous <e2> stress </e2>.
Member-Collection(e2,e1)	The students are groomed by an expert <e1> faculty </e1> of respected <e2> academicians </e2> and proven management professionals, who bring the knowledge and experience of the corporate world to the classroom.
Cause-Effect(e2,e1)	The <e1> earthquake </e1> was caused by the Anatolian plate and the Eurasian <e2> plate </e2> moving past each other.
Component-Whole(e1,e2)	The frontal <e1> cortex </e1> is a part of the <e2> brain </e2> that maintains very close ties with the limbic system.
Instrument-Agency(e1,e2)	There is an exhaust vent and a cable to start the engine, just like a <e1> petrol </e1> driven <e2> lawnmower </e2>.
Entity-Origin(e1,e2)	The <e1> synthesis </e1> was developed from his own <e2> work </e2> and that of M. C. Read in northern and Northeastern Ohio, G. K. Gilbert and N. H. Winchell in Northwestern Ohio, and Edward Orton in Southwestern Ohio.
Entity-Destination(e1,e2)	We have injected <e1> liquidity </e1> into the <e2> banking system </e2>.
Member-Collection(e2,e1)	A large wading bird <e1> rookery </e1> of <e2> egrets </e2>, herons, ibis and anhinga is along the lake edge at the east side of the park.
Content-Container(e1,e2)	The mp3 <e1> player </e1> was inside a <e2> silicone case </e2> that covered everything but the click wheel and the screen.
Cause-Effect(e1,e2)	While it took only minutes for the Pacific <e1> tsunami </e1> and earthquake to cause <e2> havoc </e2> to the south coast of Samoa, the rebuilding and reconstruction efforts will take years.
Component-Whole(e1,e2)	With the <e1> lid </e1> of the three-story <e2> vacuum chamber </e2> in place, a worker on top checks release of the cables.
Cause-Effect(e2,e1)	Many more resources are required in order to stem the <e1> devastation </e1> that has been caused by the <e2> epidemic </e2> throughout sub-Saharan Africa.
Component-Whole(e1,e2)	The red bead on the <e1> crank </e1> of the <e2> toy </e2> detaches, posing a choking hazard to young children.
Other	The responsibility of the <e1> carrier </e1> commences from the moment he receives the merchandise, personally or through a <e2> person </e2> charged for the purpose.
Member-Collection(e2,e1)	Everything's been done, all interventions applied and everyone has worked hard at motivating that <e1> cohort </e1> of underperforming <e2> students </e2>.
Entity-Destination(e1,e2)	Each <e1> bid </e1> was enclosed in a sealed <e2> envelope </e2> bearing the title of the Project.
Entity-Destination(e1,e2)	She placed the <e1> bottle </e1> in a <e2> jug </e2>, filled this with freshly boiled water, and placed it on a low table for ease of access.
Member-Collection(e1,e2)	As the story goes, Whiteman went from being a string <e1> player </e1> in a symphony <e2> orchestra </e2> to becoming, after the First World War, the highest paid dance band in the country, achieving both fame and money.
Instrument-Agency(e2,e1)	In the end the most important factor is how the <e1> electrician </e1>'s tool <e2> belt </e2> fits.
Cause-Effect(e1,e2)	In one case, the <e1> waterjet </e1> caused a large <e2> gouge </e2> on the bottom side of a a copper/ wood/copper piece.
Cause-Effect(e1,e2)	Frustrations, <e1> threats </e1>, and conflicts cause <e2> stress </e2>.
Other	This is an atlas of <e1> maps </e1> and graphic <e2> representations </e2> of the geographies of the new electronic territories of the Internet, the World-Wide Web and other emerging Cyberspaces.
Instrument-Agency(e2,e1)	During each trial, the first <e1> experimenter </e1> observed the infant through the small <e2> peephole </e2> and recorded visual fixations to the left and right stimuli.
Content-Container(e1,e2)	The <e1> sample </e1> was contained in a brass sample <e2> cup </e2>.
Product-Producer(e2,e1)	The <e1> blacksmith </e1> creates shoes for horses and oxen, hinges for doors, farm implements, metal <e2> parts </e2> for wagons, hooks for home use, cutting utensils and other similar devices.
Product-Producer(e1,e2)	There's the <e1> city </e1> that sprang from the imagination of the <e2> author </e2> of "The Charterhouse of Parma," and there's the real place.
Product-Producer(e2,e1)	The second <e1> author </e1> constructed the web <e2> site </e2> using a new open-source toolkit.
Component-Whole(e1,e2)	He pushed the <e1> rivet </e1> of the cable <e2> strap </e2> back into the hole.
Entity-Destination(e1,e2)	This pipeline has transported natural <e1> gas </e1> to the urban <e2> area </e2>.
Message-Topic(e1,e2)	Recently, <e1> interviews </e1> were conduced on the topic of <e2> academic freedom </e2>.
Message-Topic(e1,e2)	There was also some <e1> argumentation </e1> between the co-pilot and the pilot and captain relating with the <e2> speed </e2> and flaps.
Member-Collection(e2,e1)	There was a whole <e1> cohort </e1> of young <e2> professionals </e2> working to establish themselves.
Product-Producer(e1,e2)	In those five years, a <e1> drug </e1> <e2> developer </e2> must make enough profit to recover costs and replenish its research budget.
Cause-Effect(e2,e1)	The <e1> damages </e1> caused by mudslides, <e2> tremors </e2>, subsidence, superficial or underground water were verified, as well as swelling clay soils.
Entity-Destination(e1,e2)	Our <e1> ancestors </e1> journeyed into an <e2> unknown world </e2> to find food.
Product-Producer(e1,e2)	It is currently a <e1> cabinet </e1> <e2> maker </e2>'s workshop.
Entity-Origin(e1,e2)	In an <e1> excerpt </e1> from upcoming <e2> books </e2>, Andre Agassi says he took what he believes to be speed.
Member-Collection(e2,e1)	Several of the street's whores had wended their way through the crowd and now cooed like a <e1> cote </e1> of perfumed <e2> doves </e2> as they strove to press their exposed flesh to him.
Content-Container(e1,e2)	The real <e1> rum </e1> was in a <e2> glass </e2> on a nearby shelf.
Message-Topic(e1,e2)	UK researchers have offered new <e1> insight </e1> into the <e2> origins </e2> of RNA.
Instrument-Agency(e2,e1)	The <e1> man </e1> delivers one more hard-charging book about the hellish demands of corporate law with the help of a well-used cookie <e2> cutter </e2>.
Entity-Origin(e1,e2)	As the <e1> boat </e1> sailed away from the <e2> port </e2>, we had a perfect view of Fira and the zigzag road we just traversed via our donkey rides.
Entity-Origin(e1,e2)	<e1> Polonium </e1> is distilled from <e2> bismuth </e2> under vacuum in a pot provided with a cover carrying a condenser which is positioned inside the pot.
Cause-Effect(e1,e2)	The sound <e1> machine </e1> contained 10 <e2> sounds </e2> that his dog loved.
Other	Coast <e1> guard </e1> participates in Veterans Day observance <e2> ceremony </e2> in Juneau.
Member-Collection(e2,e1)	In the present study, we adapted a <e1> battery </e1> of <e2> tests </e2> used to assess age-related cognitive decline in English speakers for use with older Spanish speakers.
Member-Collection(e2,e1)	Its <e1> menu </e1> includes customary Chinese <e2> dishes </e2>, such as sweet and sour pork and cashew chicken, but it also lists some uncommon choices such as lemongrass chicken and kung pao triple delight.
Content-Container(e2,e1)	Police have appealed for help in catching a burglar who snatched a <e1> suitcase </e1> full of <e2> booze </e2> from a garden shed.
Component-Whole(e1,e2)	She saved up to 80% on <e1> ring </e1> <e2> binders </e2>, lever arch files, box files, folders, manilla wallets, suspension files, plastic wallets and plastic pockets.
Message-Topic(e1,e2)	This is a list of <e1> films </e1> that feature <e2> extraterrestrial life </e2>.
Member-Collection(e2,e1)	MEP center specialists provide an <e1> array </e1> of <e2> services </e2> to companies, from initial assessments prioritizing opportunities for improvement, to implementation projects guiding companies through process improvements, productivity increases, and growth.
Message-Topic(e1,e2)	A second element of <e1> debate </e1> had to do with <e2> transparency </e2>.
Component-Whole(e1,e2)	This <e1> module </e1> is part of the Virtual Geography department <e2> project </e2> and has been prepared for the Physical Geography Working Group of the Project.
Member-Collection(e2,e1)	This <e1> series </e1> consists of edited <e2> collections </e2> of essays, some original and some previously published.
Component-Whole(e2,e1)	These slippers have a <e1> double sole </e1> with <e2> padding </e2> inside.
Entity-Destination(e1,e2)	<e1> Jumbo squids </e1> are migrating into new <e2> waters </e2>, and scientists wonder why.
Member-Collection(e2,e1)	A cornerstone of American Jurisprudence is the right to be tried by a <e1> jury </e1> of ones <e2> peers </e2>.
